ProjectUUID,PersonUUID,Role
074b9716-bceb-4e07-90dd-a3c3eaf359ba,7dd48cfe-3069-4563-bef4-ef661c18387a,Co-Investigator
074b9716-bceb-4e07-90dd-a3c3eaf359ba,5c54c44a-9eaa-4a97-a78a-e853dc73e9d9,Collaborator
074b9716-bceb-4e07-90dd-a3c3eaf359ba,8785f18a-1bf3-4c63-8d8b-d3e5d516ca40,Co-Investigator
074b9716-bceb-4e07-90dd-a3c3eaf359ba,1780c8b5-860d-4c59-8d81-09438caf15cd,Collaborator
074b9716-bceb-4e07-90dd-a3c3eaf359ba,ae381d9e-1028-4309-b7a2-8cf83a65c0b8,Collaborator
074b9716-bceb-4e07-90dd-a3c3eaf359ba,8141993a-b522-4f30-8e3c-626566a037b4,Collaborator
08e92d2d-7d30-4c53-b5d2-6aba12ded6fb,e0edf6ca-5a14-41d8-81cc-77fd67f03ee5,Principal Investigator
08e92d2d-7d30-4c53-b5d2-6aba12ded6fb,d3b41838-e2bf-4735-b1cd-03f60b49c7e5,Co-Investigator
bd1abb53-138b-45b8-8fad-374806de4171,1313519f-2074-41d6-8b79-589648e37211,Principal Investigator
f12b4043-511a-49bd-877c-5015fdf7ad38,5c50bbc9-ed3d-417f-ba4d-e484eaf536b3,Principal Investigator
14217a1f-bb16-4e4b-a4b5-5231c9ee9861,689427b5-8d2a-44f3-b291-6db6ba598305,Principal Investigator
7492316d-f1c5-4c5a-88a7-480e15dec0a2,e0edf6ca-5a14-41d8-81cc-77fd67f03ee5,Principal Investigator
7492316d-f1c5-4c5a-88a7-480e15dec0a2,598de448-af84-43c8-9147-6134a63c9b3c,Principal Investigator
7492316d-f1c5-4c5a-88a7-480e15dec0a2,74a08deb-18e1-48d0-a86e-ed6675da92ab,Co-Investigator
7492316d-f1c5-4c5a-88a7-480e15dec0a2,51cfa226-5179-4a05-aa13-4a53f8de6404,Co-Investigator
7492316d-f1c5-4c5a-88a7-480e15dec0a2,5890872a-fc4b-4720-93f6-0c473404ca15,Administrator
7492316d-f1c5-4c5a-88a7-480e15dec0a2,6b81fcf4-173e-4e8b-86d6-2c9e7b4320c6,Co-Investigator
7492316d-f1c5-4c5a-88a7-480e15dec0a2,213422bf-9c58-4ae2-8a4c-89e00b943946,Co-Investigator
7492316d-f1c5-4c5a-88a7-480e15dec0a2,70ec5312-dd31-4816-a9f0-d91883214b0a,Co-Investigator
86579405-e35b-4553-9420-f491c6062b6e,1e0534b4-fe3e-4c5e-ad6d-5f1c7df6a14e,Principal Investigator
b4ef82a3-4439-407f-9af5-6fe57334e27e,06d038a4-f659-4c53-8a6d-58e295ab603f,Principal Investigator
d6ffe763-6e77-49ea-9580-cc9f01b2e40d,37d49222-56d7-4c65-8d52-3638544511cf,Principal Investigator
11cd4029-d277-44f5-916f-71384fd8e8d6,e8e88610-5144-41da-95bf-597abf1d7869,Principal Investigator
0ae11a14-eed2-4bb8-a3e2-657776e7772c,f2136570-f73c-446f-9fb0-6d9e461e2124,Principal Investigator
0ae11a14-eed2-4bb8-a3e2-657776e7772c,0ee7ba1e-3108-4db3-a908-97977980d032,Co-Investigator
8f5fad3c-1aee-432c-8ad4-77c851de79a5,cfa94f02-ca6c-47ed-b962-64f5f61e50d2,Principal Investigator
8f5fad3c-1aee-432c-8ad4-77c851de79a5,f2136570-f73c-446f-9fb0-6d9e461e2124,Co-Investigator
8f5fad3c-1aee-432c-8ad4-77c851de79a5,0ee7ba1e-3108-4db3-a908-97977980d032,Co-Investigator
445b877c-2def-4421-9ffd-1d072bdb81d2,cfa94f02-ca6c-47ed-b962-64f5f61e50d2,Principal Investigator
445b877c-2def-4421-9ffd-1d072bdb81d2,0ee7ba1e-3108-4db3-a908-97977980d032,Co-Investigator
445b877c-2def-4421-9ffd-1d072bdb81d2,f2136570-f73c-446f-9fb0-6d9e461e2124,Co-Investigator
e4d8b5ee-d587-4cb3-9bb7-048fa82923f3,f2136570-f73c-446f-9fb0-6d9e461e2124,Co-Investigator
d19f470d-b304-44f2-b5f0-e08d54bbabbc,f2136570-f73c-446f-9fb0-6d9e461e2124,Principal Investigator
87b09ec4-7edb-49b6-ac7b-f3b9cf9e1fba,472021c7-73cc-44ba-a4ef-70cd2bed8601,Principal Investigator
d6e92b00-b7c2-44f7-b96f-da3e9d8c7681,605b59ab-91b4-4f8e-bb12-df68ce0491c5,Principal Investigator
d6e92b00-b7c2-44f7-b96f-da3e9d8c7681,f2136570-f73c-446f-9fb0-6d9e461e2124,Co-Investigator
d6e92b00-b7c2-44f7-b96f-da3e9d8c7681,0284519c-3320-48a2-8b0d-b4ae9351a403,Co-Investigator
19e2ba95-373f-4091-9ca6-3cef5331bacb,605b59ab-91b4-4f8e-bb12-df68ce0491c5,Principal Investigator
19e2ba95-373f-4091-9ca6-3cef5331bacb,f2136570-f73c-446f-9fb0-6d9e461e2124,Co-Investigator
19e2ba95-373f-4091-9ca6-3cef5331bacb,0284519c-3320-48a2-8b0d-b4ae9351a403,Co-Investigator
2ca6fcc0-4e7d-4fb9-b4cb-12e19d6338cd,0ee7ba1e-3108-4db3-a908-97977980d032,Principal Investigator
2ca6fcc0-4e7d-4fb9-b4cb-12e19d6338cd,f2a38db0-49a6-4252-af15-8586639f1b6e,Co-Investigator
2ca6fcc0-4e7d-4fb9-b4cb-12e19d6338cd,977ec015-b047-44f1-8aa9-bda7d606c977,Co-Investigator
d23173e1-923f-410d-b125-bca38d06a63e,6aed9698-9a0c-4956-be0d-ec658bbfe09a,Principal Investigator
80123c3b-3ad3-4dc4-afa4-bba9b2a00fb0,6aed9698-9a0c-4956-be0d-ec658bbfe09a,Principal Investigator
18c62370-152c-4fae-8f67-6df3543a8491,6aed9698-9a0c-4956-be0d-ec658bbfe09a,Principal Investigator
af6ccd35-879e-49c5-a7d1-b2c5b6aeb32d,e6f70fb0-caf1-4736-b583-b0777bc1390f,Principal Investigator
af6ccd35-879e-49c5-a7d1-b2c5b6aeb32d,1313519f-2074-41d6-8b79-589648e37211,Principal Investigator
7bc64ab7-833b-4039-8629-2be2032f98de,a420ffb3-2ca6-4925-a25f-baaa5228fc15,Principal Investigator
7bc64ab7-833b-4039-8629-2be2032f98de,831421c0-027f-4a25-b795-ee2fce0c8d2a,Co-Investigator
e479a7db-8568-4a13-94d9-2f35abbdf2cb,db64c222-0674-4eab-9f09-7f9ea1c483e3,Principal Investigator
e479a7db-8568-4a13-94d9-2f35abbdf2cb,831421c0-027f-4a25-b795-ee2fce0c8d2a,Co-Investigator
27fa767d-574d-442f-8940-cf35f8a8d1e9,47a94200-3abe-4354-b5e3-c8ef6f1ba1f2,Principal Investigator
41af0c4e-b311-4027-a76a-00f3ac2556f7,1313519f-2074-41d6-8b79-589648e37211,Principal Investigator
41af0c4e-b311-4027-a76a-00f3ac2556f7,831421c0-027f-4a25-b795-ee2fce0c8d2a,Principal Investigator
003a6d6c-9054-4bd9-b385-bda147487988,1313519f-2074-41d6-8b79-589648e37211,Principal Investigator
faea8981-d71e-45e2-8ed6-052110ceb865,a39b94ff-e1b6-4b96-8404-486167a9123d,Principal Investigator
faea8981-d71e-45e2-8ed6-052110ceb865,831421c0-027f-4a25-b795-ee2fce0c8d2a,Principal Investigator
dd01444b-b5d9-4671-8b76-49c1f70993e6,1313519f-2074-41d6-8b79-589648e37211,Principal Investigator
4fd8ced5-f8bd-4a2a-8d7f-f566a10fc1ad,472021c7-73cc-44ba-a4ef-70cd2bed8601,Principal Investigator
b13c33f0-dc63-455f-9726-40972e16c563,1313519f-2074-41d6-8b79-589648e37211,Principal Investigator
7e748c78-05b0-401e-ab55-72f2670a4b45,bdc2cd4a-df05-46ca-b027-b038039a58ec,Principal Investigator
7e748c78-05b0-401e-ab55-72f2670a4b45,831421c0-027f-4a25-b795-ee2fce0c8d2a,Co-Investigator
76cb5d46-afe1-495d-af7a-8ab6befa08eb,47a94200-3abe-4354-b5e3-c8ef6f1ba1f2,Principal Investigator
76cb5d46-afe1-495d-af7a-8ab6befa08eb,831421c0-027f-4a25-b795-ee2fce0c8d2a,Principal Investigator
cd1658f4-8302-49a8-9a71-d42f7168fc36,a39b94ff-e1b6-4b96-8404-486167a9123d,Principal Investigator
cd1658f4-8302-49a8-9a71-d42f7168fc36,c12518ce-b3ab-469c-81fb-e2178e6b87e3,Co-Investigator
cd1658f4-8302-49a8-9a71-d42f7168fc36,fb4b9d17-f1ec-466b-b222-caba06823edc,Co-Investigator
6579244b-f2f0-43d2-a419-cae006f71e89,1313519f-2074-41d6-8b79-589648e37211,Principal Investigator
0e9af4b1-d32c-4430-8ac0-1b76bc145672,1313519f-2074-41d6-8b79-589648e37211,Principal Investigator
a907479e-4af4-4eff-b304-6af4afbc9294,47a94200-3abe-4354-b5e3-c8ef6f1ba1f2,Principal Investigator
dfe2d0c1-43a4-4c48-a826-249843db5780,3f05e4ce-6433-4c5a-b72c-aa89422cf431,Principal Investigator
a4eefe5d-08f9-41dd-9a3d-f5f76bafc694,5f52759c-418a-41b7-bbdb-050492677284,Principal Investigator
a4eefe5d-08f9-41dd-9a3d-f5f76bafc694,831421c0-027f-4a25-b795-ee2fce0c8d2a,Co-Investigator
b4fec4cc-f92f-422a-b236-e6dab6e72eaf,472021c7-73cc-44ba-a4ef-70cd2bed8601,Principal Investigator
b4fec4cc-f92f-422a-b236-e6dab6e72eaf,53c45a58-4c3c-424c-80a2-c39e733fd7c3,Co-Investigator
b4fec4cc-f92f-422a-b236-e6dab6e72eaf,3f05e4ce-6433-4c5a-b72c-aa89422cf431,Co-Investigator
52a01177-cd06-419b-bd2e-ea8d358a7f44,831421c0-027f-4a25-b795-ee2fce0c8d2a,Principal Investigator
1dc28a98-76d2-49ed-955e-11f59c130716,ad50bed7-77fd-4c7f-819c-54455506e3f0,Principal Investigator
9ed2246a-5bd3-4fcd-95fd-2d69d4f4729f,bc7a60f7-45a0-401f-813f-6b4aa700c849,Principal Investigator
b2c524ac-7511-4809-99bc-be9ddc9444d9,472021c7-73cc-44ba-a4ef-70cd2bed8601,Principal Investigator
eb843412-29ec-4b75-b260-b32631e4bfd7,0e2c06ee-d065-4477-93e1-d5ccf2f48fec,Co-Investigator
50b2aeeb-d601-4db9-bce7-323cc0e9bd1b,2fa5dc89-7d78-45d0-96c7-e8f39b78dd3e,Principal Investigator
0af0ce4f-b2e6-4dd0-ad87-0a6d6b067572,51cfa226-5179-4a05-aa13-4a53f8de6404,Principal Investigator
80d639a7-da33-4a47-9688-f720c1cbd4e1,5ad9c220-e37f-443a-8a31-fc4abf365db5,Co-Investigator
378dcd42-6b4a-4aea-a5e1-6976fe72f5d7,d30b96a8-4f1e-44fa-9bf5-0209bedf0268,Principal Investigator
4b5236c0-5bd1-4b99-b81a-23ae945ec5ce,b752c464-c7fb-4a52-a0c3-3b2d3db5d62f,Principal Investigator
11832926-e61e-47f3-8fd8-5813ec4a6360,4d7fda5a-3cf4-4d39-9daf-1ae192b0e0e7,Principal Investigator
f106c784-f371-4ef8-8299-babd4c010f18,d30b96a8-4f1e-44fa-9bf5-0209bedf0268,Principal Investigator
f106c784-f371-4ef8-8299-babd4c010f18,9027b41a-4159-4db7-9ddd-8fc8f41f1fb3,Co-Investigator
1c4ff755-a82b-4cc6-b672-6b852fe2bc8c,5ad9c220-e37f-443a-8a31-fc4abf365db5,Co-Investigator
82e93f7b-a1dd-4319-8f99-02f2f96dc327,5ad9c220-e37f-443a-8a31-fc4abf365db5,Principal Investigator
061dd7d9-61b9-4f58-a036-47cb615f81bc,47a94200-3abe-4354-b5e3-c8ef6f1ba1f2,Principal Investigator
061dd7d9-61b9-4f58-a036-47cb615f81bc,831421c0-027f-4a25-b795-ee2fce0c8d2a,Co-Investigator
061dd7d9-61b9-4f58-a036-47cb615f81bc,e23e8096-59cb-4ef6-af48-ce9d806fd1eb,Co-Investigator
84924eba-a5e1-42b6-b18b-2f685676d71d,37d49222-56d7-4c65-8d52-3638544511cf,Principal Investigator
edfaf84b-1454-431a-b02a-2394a0a4f9d9,0e2c06ee-d065-4477-93e1-d5ccf2f48fec,Co-Investigator
1f92ae6e-8c75-4dba-8c4a-2ce17bceebda,d3b41838-e2bf-4735-b1cd-03f60b49c7e5,Co-Investigator
e1f135eb-7e63-4733-8167-57273dd80d8e,79ebe3ed-0527-4160-9af6-be0b0853b00e,Principal Investigator
314d4a39-5657-4cbf-8e60-58e8acce5419,cf5e1d64-5489-4534-ba34-8dba5fd354a6,Principal Investigator
b9a16db3-8a13-4c52-bc2f-a0eb42bfae3d,7dd48cfe-3069-4563-bef4-ef661c18387a,Principal Investigator
b9a16db3-8a13-4c52-bc2f-a0eb42bfae3d,7df5fb79-5850-4de3-8594-323f1915ff1e,Collaborator
ac16388c-b812-4435-9f7d-8e07f2179828,c40e1e8a-50ee-4a7c-b7f0-2fc0fdd62adc,Principal Investigator
7c8c52ab-580b-470e-b0b6-99524904f146,90b501a9-4d44-460b-b193-4d7d524bb21b,Principal Investigator
ad27f833-ae52-4174-8764-712393b01fb0,1313519f-2074-41d6-8b79-589648e37211,Principal Investigator
3b67b1fc-9782-406f-996d-551dedfd2f6d,79ebe3ed-0527-4160-9af6-be0b0853b00e,Principal Investigator
b3ff97c9-e965-4228-82d6-11d02c1beb1d,79ebe3ed-0527-4160-9af6-be0b0853b00e,Principal Investigator
59335505-5854-4e08-a0d0-37101343be37,f11b0cc1-ad9f-4b12-b805-65b70e5bcd65,Principal Investigator
46656e52-d2b4-4f57-b0b9-d9b3201e1c31,a39b94ff-e1b6-4b96-8404-486167a9123d,Principal Investigator
a3b4f642-b6d4-4cb6-9ea9-25e28fff5c46,472021c7-73cc-44ba-a4ef-70cd2bed8601,Principal Investigator
6a664167-2eaa-4cc9-a50a-07c11c039742,1052b289-f510-4c5a-9662-2db48c12ebc2,Principal Investigator
2fac8237-561a-4362-a9f5-9b5c67eba00a,5c50bbc9-ed3d-417f-ba4d-e484eaf536b3,Principal Investigator
634defb0-a220-4b9c-a78f-cc184037466a,1dbd1112-eb47-4406-936c-6807e8845610,Principal Investigator
1537cd78-7325-4654-b0c2-5d0969a1d5a2,5c50bbc9-ed3d-417f-ba4d-e484eaf536b3,Principal Investigator
2166f99a-dd86-417c-9900-d7d8ec9a5fce,90b501a9-4d44-460b-b193-4d7d524bb21b,Principal Investigator
10a17a19-1599-42ef-bf4a-3c4712ea29c6,c40e1e8a-50ee-4a7c-b7f0-2fc0fdd62adc,Principal Investigator
17f194cc-53d3-4cd7-95ef-13587882768e,f14f4742-c9d8-4a34-b8e2-d713c3a1f437,Principal Investigator
17f194cc-53d3-4cd7-95ef-13587882768e,0d90a829-12d8-4cbe-a2c5-0ba7e7ab4814,Principal Investigator
bb67840b-2925-4c4f-8dc7-70461c518b22,a39b94ff-e1b6-4b96-8404-486167a9123d,Principal Investigator
f7764606-bd49-458c-b2f1-c4ba99bdf3e2,f14f4742-c9d8-4a34-b8e2-d713c3a1f437,Principal Investigator
808b4113-1e7f-4fef-b1dd-fb6290801fa8,443362d7-b255-460d-a559-0fa80a8d9fbc,Principal Investigator
808b4113-1e7f-4fef-b1dd-fb6290801fa8,12698500-7fd8-4508-b86a-adafaeaf91a9,Co-Investigator
08bc731f-9eaa-4b49-be28-d23ca221ba6d,9cf737ee-bd9a-4f7e-b865-b6ff6ed01fde,Principal Investigator
08bc731f-9eaa-4b49-be28-d23ca221ba6d,28ea45c1-7b56-4157-b0e4-ab92947065bc,Collaborator
dc733cc9-d349-4d71-a766-e33e27e63bbc,0ee7ba1e-3108-4db3-a908-97977980d032,Co-Investigator
dc733cc9-d349-4d71-a766-e33e27e63bbc,54e42219-4e3f-42cd-a19d-66c82ee60654,Principal Investigator
dc733cc9-d349-4d71-a766-e33e27e63bbc,585fb82c-8795-458d-bfd7-35e8a9be6125,Collaborator
fbedcc2a-4be9-4d0c-835e-b2ce1ab7a194,c649bf10-5588-4d10-8c7c-471874cf98f9,Principal Investigator
20a8720a-ab29-4536-a64b-2d33d851280d,0ee7ba1e-3108-4db3-a908-97977980d032,Principal Investigator
20a8720a-ab29-4536-a64b-2d33d851280d,37d49222-56d7-4c65-8d52-3638544511cf,Collaborator
20a8720a-ab29-4536-a64b-2d33d851280d,d30b96a8-4f1e-44fa-9bf5-0209bedf0268,Collaborator
20a8720a-ab29-4536-a64b-2d33d851280d,a39b94ff-e1b6-4b96-8404-486167a9123d,Collaborator
8523d2b6-9ed3-452f-ac63-c53040a8206c,5ad9c220-e37f-443a-8a31-fc4abf365db5,Co-Investigator
43106ed5-9644-4abe-adc0-b34250500c12,0ee7ba1e-3108-4db3-a908-97977980d032,Principal Investigator
c70d384c-1d6c-43ea-aa04-de9e4e6ef791,9114ff72-bd52-4bd3-b5a1-bbe1412e98f3,Principal Investigator
280afd1e-3c33-4e51-83bf-735cd069b940,2ee8e2e0-7fe6-4b8c-a104-509c46e7b45b,Principal Investigator
3b8ce2ea-b68a-4ae4-bf69-6ed08940fa57,f2a38db0-49a6-4252-af15-8586639f1b6e,Principal Investigator
9e98baef-2889-400b-b93c-6ca1b9303acb,63342b24-28ec-40c5-a7d9-ec49867dc75d,Principal Investigator
9e98baef-2889-400b-b93c-6ca1b9303acb,ac400e55-5188-4efd-872a-12df089e7068,Collaborator
aba699a7-4f2f-4114-9f09-2036a5bb05b7,6ec63914-1f4e-4708-8830-1b054c2ee03a,Principal Investigator
aba699a7-4f2f-4114-9f09-2036a5bb05b7,6c543b1d-8137-489d-b444-d17921fc9de9,Collaborator
d6b098cb-fc16-42da-8c7b-90e51971343e,dda395cd-41ec-469e-a3e9-b1c024bbb1a7,Principal Investigator
efa59359-9c40-4650-8102-90a1abaf9744,e175684d-abc3-4ee4-9a12-af6c611e47c0,Co-Investigator
efa59359-9c40-4650-8102-90a1abaf9744,47a94200-3abe-4354-b5e3-c8ef6f1ba1f2,Principal Investigator
b6c2beaf-7b50-4046-8ce8-fb83130ec7fe,9027b41a-4159-4db7-9ddd-8fc8f41f1fb3,Principal Investigator
eab28385-3ed9-4610-a9ef-63985ee7a645,1c4bfd79-4336-4b17-a672-9acb465f15c0,Principal Investigator
eab28385-3ed9-4610-a9ef-63985ee7a645,ea2d2480-46fb-493d-8dd4-6f054f58098a,Co-Investigator
eab28385-3ed9-4610-a9ef-63985ee7a645,757f57fc-f02b-41ac-8b45-d6b0b1392982,Co-Investigator
eab28385-3ed9-4610-a9ef-63985ee7a645,2e2035fa-0cfb-4dbf-9d37-51dc029fcfa0,Collaborator
e50cfe20-8938-4356-9283-7512333745f6,13f2be7b-37ab-4ab3-b5c3-90d54e1515dc,Principal Investigator
e50cfe20-8938-4356-9283-7512333745f6,32e3f75a-df69-476b-92f9-19a464e46e30,Collaborator
ed296174-b109-491c-a0c5-1acf38e8c907,f240d002-893f-45bd-b9ad-6a6ddc015e40,Principal Investigator
f828d2cf-26df-46d7-a309-2dba5e76af24,d6d93566-d546-42a8-8864-766098389589,Principal Investigator
3626f7c0-d0fa-4cb7-bd88-24e3ee844029,2b8ff3a4-e9b0-403d-8bd8-1bf26121c234,Principal Investigator
3626f7c0-d0fa-4cb7-bd88-24e3ee844029,9ccc3d10-9e1d-4947-bd62-5d789604477e,Collaborator
f5e89f2d-9afd-4ce5-af82-7fb0a58b6e07,63342b24-28ec-40c5-a7d9-ec49867dc75d,Principal Investigator
e5c8d972-7458-4f2b-aa1e-c7439bfd3aa0,f14f4742-c9d8-4a34-b8e2-d713c3a1f437,Principal Investigator
71dd413e-6f9d-4c36-891a-9626135d3718,09ec1bda-4550-4a83-8480-fe742d77e882,Principal Investigator
ad7197b5-c8d8-48a1-abbc-457f167eab24,5c50bbc9-ed3d-417f-ba4d-e484eaf536b3,Principal Investigator
8e1c40af-d9f7-43a2-8ddc-a946d2d5195d,09ec1bda-4550-4a83-8480-fe742d77e882,Principal Investigator
d661f198-6385-453c-ba38-b52887d2ea9e,09ec1bda-4550-4a83-8480-fe742d77e882,Principal Investigator
8ad1cfa5-08f9-41fc-8558-94209afce88a,b611f406-3531-4b9a-a511-831d28cf62ef,Principal Investigator
9da07efd-9f25-4227-8994-e385cfc0861e,7016a7a0-c187-4a62-baef-0780150912d1,Principal Investigator
9da07efd-9f25-4227-8994-e385cfc0861e,2a9c0934-98ca-4101-b829-b88d77f6487e,Co-Investigator
e49f3265-032f-43bd-b627-83a5ffc0544a,7d122c0d-2d26-473c-a009-6eb58b898928,Principal Investigator
1b488dd3-466a-4eef-a9ce-74ccca2cb4d9,605b59ab-91b4-4f8e-bb12-df68ce0491c5,Principal Investigator
1b488dd3-466a-4eef-a9ce-74ccca2cb4d9,0284519c-3320-48a2-8b0d-b4ae9351a403,Co-Investigator
1b488dd3-466a-4eef-a9ce-74ccca2cb4d9,f2136570-f73c-446f-9fb0-6d9e461e2124,Co-Investigator
1b488dd3-466a-4eef-a9ce-74ccca2cb4d9,37159d2f-8b61-4746-a65c-d7c9d7080457,Collaborator
580afbb8-9d13-4251-975c-f336e4f57a94,2a9c0934-98ca-4101-b829-b88d77f6487e,Principal Investigator
b7b111ff-8b8b-433a-b476-c8ddc9ef874a,82f8ffa4-b7d6-490d-b3b4-2c68b79cd77a,Co-Investigator
3bb84384-51de-4ad8-969e-8e4ed58c7fd8,82f8ffa4-b7d6-490d-b3b4-2c68b79cd77a,Co-Investigator
61c7d172-89a8-4925-9dad-3fa983375a00,82f8ffa4-b7d6-490d-b3b4-2c68b79cd77a,Co-Investigator
3da6905f-6735-4fa3-8923-5e0d4352cc46,82f8ffa4-b7d6-490d-b3b4-2c68b79cd77a,Principal Investigator
daf3efec-d318-4066-9e9f-6c4599fcd560,ab7600cd-0bd2-4d86-9def-2c6fd1ade1c5,Principal Investigator
bd6a8c04-9308-487b-8323-4b72896ec674,ab7600cd-0bd2-4d86-9def-2c6fd1ade1c5,Principal Investigator
bd6a8c04-9308-487b-8323-4b72896ec674,4277f6ec-bfbb-4bef-bed8-2a3420be1d6e,Collaborator
bd6a8c04-9308-487b-8323-4b72896ec674,50d4bf89-8621-4bc3-bdce-6916656c12fa,Collaborator
c0c821bf-a85a-404b-86a3-12b0f62c20bb,1052b289-f510-4c5a-9662-2db48c12ebc2,Principal Investigator
c0c821bf-a85a-404b-86a3-12b0f62c20bb,8949ca8c-746d-4a53-b816-ec9ebf06764c,Collaborator
65ec71df-6be0-473d-85c7-98375b4c309a,551ffa9b-93c0-41e7-999a-a507a1c0a57e,Principal Investigator
a1c0356b-18a3-408b-b847-4819a3633756,c40e1e8a-50ee-4a7c-b7f0-2fc0fdd62adc,Principal Investigator
a1c0356b-18a3-408b-b847-4819a3633756,4d7fda5a-3cf4-4d39-9daf-1ae192b0e0e7,Co-Investigator
b0543225-f5d9-47e8-98e0-bd5da3e0fa4a,831421c0-027f-4a25-b795-ee2fce0c8d2a,Principal Investigator
b0543225-f5d9-47e8-98e0-bd5da3e0fa4a,ce1a5350-f645-4a53-a745-fca8d4f1f030,Co-Investigator
b0543225-f5d9-47e8-98e0-bd5da3e0fa4a,1dbd1112-eb47-4406-936c-6807e8845610,Co-Investigator
b0543225-f5d9-47e8-98e0-bd5da3e0fa4a,0c4bb244-feb1-49f6-b658-ba79b505f679,Collaborator
d6a7f667-d9cc-4184-a5b9-9a412c7ef8d0,9504265d-0046-4e58-b529-256a656c012d,Principal Investigator
d6a7f667-d9cc-4184-a5b9-9a412c7ef8d0,205ca5ca-da30-4a46-9be9-d66453621ba5,Collaborator
1395e452-c10b-4f53-ad5e-0dbb33a231ce,a39b94ff-e1b6-4b96-8404-486167a9123d,Principal Investigator
1395e452-c10b-4f53-ad5e-0dbb33a231ce,fb4b9d17-f1ec-466b-b222-caba06823edc,Co-Investigator
0752b3f2-255c-479d-9c43-1f5d5a3104b9,22ec9269-2fff-4dbf-a9c7-5037559a15ee,Principal Investigator
8c606f0d-64c7-4fde-9a63-e6c9efbcd13c,523ffd96-f3b2-49cc-8f24-dc9215b84bed,Principal Investigator
85b6aad6-1170-4acc-9a63-f74283faf636,4d7fda5a-3cf4-4d39-9daf-1ae192b0e0e7,Principal Investigator
85b6aad6-1170-4acc-9a63-f74283faf636,fa03d816-cd99-4fea-b45b-efe7ecd3cb0a,Collaborator
df3b966a-5097-48e1-81f4-7b93f29c28a0,9504265d-0046-4e58-b529-256a656c012d,Principal Investigator
787ce79c-5324-4044-8e7d-b6bca414864b,7dd2f4fa-dd14-4676-8f1a-f719f213f64f,Principal Investigator
530dde04-84c4-4863-85be-7acb6e95b13d,cf5e1d64-5489-4534-ba34-8dba5fd354a6,Principal Investigator
8c230088-e35e-4a7b-b380-1ce096fd0ede,90b501a9-4d44-460b-b193-4d7d524bb21b,Principal Investigator
3c43d443-57c9-4d0a-bcd0-3d0c856ce010,ab7600cd-0bd2-4d86-9def-2c6fd1ade1c5,Principal Investigator
fa242ab9-c4c2-4ed6-9e8b-af2b8be6bef1,5c50bbc9-ed3d-417f-ba4d-e484eaf536b3,Principal Investigator
c21ca81d-1a5a-464b-b8be-f17c595fc87d,6ec63914-1f4e-4708-8830-1b054c2ee03a,Principal Investigator
c21ca81d-1a5a-464b-b8be-f17c595fc87d,cf08dfab-d4e2-4073-b88e-2d305a0e47f3,Collaborator
ab057d1f-e994-44ff-9f43-8bf2e07d66b2,c40e1e8a-50ee-4a7c-b7f0-2fc0fdd62adc,Principal Investigator
ab057d1f-e994-44ff-9f43-8bf2e07d66b2,06b69b03-fa50-410d-a8e5-fd3da1876353,Collaborator
fc494832-7cdb-4ddd-b576-f464434f2ed0,879e7ac4-e64c-4c5f-9591-421e56cd0678,Principal Investigator
fc494832-7cdb-4ddd-b576-f464434f2ed0,1bec39ff-1d28-4f9f-a03c-f6a59a80261c,Collaborator
f352be40-0948-4ba3-8ee0-d41a89295965,c40e1e8a-50ee-4a7c-b7f0-2fc0fdd62adc,Principal Investigator
c0f83230-1cd4-4d68-bd34-43f6f0fc71fb,a39b94ff-e1b6-4b96-8404-486167a9123d,Principal Investigator
c0f83230-1cd4-4d68-bd34-43f6f0fc71fb,d05daa00-c3d6-4a89-ba14-cfd1847fb0cc,Co-Investigator
c0f83230-1cd4-4d68-bd34-43f6f0fc71fb,fb4b9d17-f1ec-466b-b222-caba06823edc,Co-Investigator
c0f83230-1cd4-4d68-bd34-43f6f0fc71fb,9cf737ee-bd9a-4f7e-b865-b6ff6ed01fde,Co-Investigator
2c5def6b-8c33-4364-bc74-aa8f73ecfcca,fb4b9d17-f1ec-466b-b222-caba06823edc,Principal Investigator
2c5def6b-8c33-4364-bc74-aa8f73ecfcca,a39b94ff-e1b6-4b96-8404-486167a9123d,Co-Investigator
b9094b7e-3942-470e-b7c5-618fca805337,ab7600cd-0bd2-4d86-9def-2c6fd1ade1c5,Principal Investigator
771225ad-7309-4703-9dab-80cb43e466d7,2a9c0934-98ca-4101-b829-b88d77f6487e,Principal Investigator
771225ad-7309-4703-9dab-80cb43e466d7,7dd48cfe-3069-4563-bef4-ef661c18387a,Collaborator
55fa7fcb-d0d1-4b95-96e2-0d2909e0d468,db64c222-0674-4eab-9f09-7f9ea1c483e3,Principal Investigator
10e9f2c0-6975-4f59-850c-d3ea25ac210e,410df04c-bc1d-4cd3-9726-c35469ddab8c,Principal Investigator
4987b885-b7be-40e1-bdee-3a740cab8d39,e383647f-00d3-41b1-ad95-ff69bdfffb42,Principal Investigator
4987b885-b7be-40e1-bdee-3a740cab8d39,ad50bed7-77fd-4c7f-819c-54455506e3f0,Co-Investigator
4987b885-b7be-40e1-bdee-3a740cab8d39,1ee9fda3-cb4e-4c06-82b1-7e248c20a700,Collaborator
61c6628b-50f5-466b-9545-56d46bff3037,5c50bbc9-ed3d-417f-ba4d-e484eaf536b3,Principal Investigator
