paperUUID,expertUUID,role,name,lastname
ddf39386-510a-4f7e-a159-236a4e2fa887,,Author,Nina,Boulus-Rødje
a07fe8bb-da20-4090-ba11-b316ec9a8e25,,Author,Nina,Boulus-Rødje
a07fe8bb-da20-4090-ba11-b316ec9a8e25,d55dab65-fffe-4da4-a383-cfcf5ee3a8cd,Author,Christopher,Gad
0274365f-92d2-4c2a-819d-c41fe8307312,,Author,Nina,Boulus-Rødje
2030e17d-9ed9-46b0-8694-03161bc76103,,Author,Nina,Boulus-Rødje
63a45faf-65b4-4f96-b1c5-af5048f0ddf8,,Author,Nina,Boulus-Rødje
63a45faf-65b4-4f96-b1c5-af5048f0ddf8,,Author,Pernille,Bjørn
63a45faf-65b4-4f96-b1c5-af5048f0ddf8,,Author,Ahmad,Ghazawneh
9f57dd78-2259-48cd-abed-b268e5fc1cf2,a39b94ff-e1b6-4b96-8404-486167a9123d,Author,Andrzej,Wasowski
47a7a7aa-6dcc-4a5e-95cd-12d60920843f,,Author,Naveen L.,Bagalkot
47a7a7aa-6dcc-4a5e-95cd-12d60920843f,,Author,Tomas,Sokoler
9fa46921-194b-4f87-afe2-8462a14e4eac,,Author,Pierre-Alexandre,Mattei
8e0b34e2-39c7-49c9-897d-fafc57ff5e96,4d7fda5a-3cf4-4d39-9daf-1ae192b0e0e7,Author,Rune Møller,Jensen
ae11d6b0-4aa7-4739-8602-08eb04b05da0,4d7fda5a-3cf4-4d39-9daf-1ae192b0e0e7,Author,Rune Møller,Jensen
8ee5d5f6-6f42-435b-96f9-d2b4027114c1,a39b94ff-e1b6-4b96-8404-486167a9123d,Author,Andrzej,Wasowski
c6cbcc3e-3e48-4a5e-b51d-aff17acfe183,a39b94ff-e1b6-4b96-8404-486167a9123d,Author,Andrzej,Wasowski
a0b6f945-4156-4395-9ac4-e922436da592,1e0534b4-fe3e-4c5e-ad6d-5f1c7df6a14e,Author,Erik,Grönvall
a0b6f945-4156-4395-9ac4-e922436da592,a4c1604d-b01f-46ef-baf3-74d2a8046d6b,Author,Jörn,Christiansson
ecdbdfd0-8ad6-11dd-8006-000ea68e967b,47a94200-3abe-4354-b5e3-c8ef6f1ba1f2,Author,Claus,Brabrand
635ce9d0-cdd3-11dd-a259-000ea68e967b,47a94200-3abe-4354-b5e3-c8ef6f1ba1f2,Author,Claus,Brabrand
d3bf9100-cdd8-11dd-a259-000ea68e967b,47a94200-3abe-4354-b5e3-c8ef6f1ba1f2,Author,Claus,Brabrand
de5359a0-97b6-11de-8664-000ea68e967b,47a94200-3abe-4354-b5e3-c8ef6f1ba1f2,Author,Claus,Brabrand
b6241c00-df49-11de-a523-000ea68e967b,47a94200-3abe-4354-b5e3-c8ef6f1ba1f2,Author,Claus,Brabrand
12ac7eac-d36f-4609-8edf-0e80ac28661f,47a94200-3abe-4354-b5e3-c8ef6f1ba1f2,Author,Claus,Brabrand
1f8404cc-97a3-4314-9140-0c214bd8cc7b,47a94200-3abe-4354-b5e3-c8ef6f1ba1f2,Author,Claus,Brabrand
ef7bf2c8-3f2e-437a-88e0-c95b6790856b,47a94200-3abe-4354-b5e3-c8ef6f1ba1f2,Editor,Claus,Brabrand
3013ac17-0126-4618-8cad-0ef89903bd8f,47a94200-3abe-4354-b5e3-c8ef6f1ba1f2,Author,Claus,Brabrand
1bd6e7a8-eef1-4947-8da6-479114ca7b56,47a94200-3abe-4354-b5e3-c8ef6f1ba1f2,Author,Claus,Brabrand
c61b2c18-a23d-41ce-8a85-a0d15a7f4e89,47a94200-3abe-4354-b5e3-c8ef6f1ba1f2,Author,Claus,Brabrand
492a7d2d-58f2-4663-8c3b-5d2f30baa6f7,47a94200-3abe-4354-b5e3-c8ef6f1ba1f2,Author,Claus,Brabrand
492a7d2d-58f2-4663-8c3b-5d2f30baa6f7,2b8ff3a4-e9b0-403d-8bd8-1bf26121c234,Author,Paolo,Tell
492a7d2d-58f2-4663-8c3b-5d2f30baa6f7,e23e8096-59cb-4ef6-af48-ce9d806fd1eb,Author,Nanna,Inie
0f07a122-75bf-47a2-826d-d2e23e0f8fc5,54e42219-4e3f-42cd-a19d-66c82ee60654,Author,Martin,Hentschel
61dcfef2-7d02-4ef0-b490-550df7b09123,,Author,Anouck,Braggaar
61dcfef2-7d02-4ef0-b490-550df7b09123,8e5f2a6c-c817-4a90-b48b-d9171743ad0f,Author,Rob,van der Goot
57e10cc0-9c3a-4793-87e8-7fd6a9baea38,,Author,Anouck,Braggaar
57e10cc0-9c3a-4793-87e8-7fd6a9baea38,8e5f2a6c-c817-4a90-b48b-d9171743ad0f,Author,Rob,van der Goot
3afd0130-fdaa-11dd-b964-000ea68e967b,9114ff72-bd52-4bd3-b5a1-bbe1412e98f3,Author,Steen,Brahe
f1492a60-fda8-11dd-b964-000ea68e967b,9114ff72-bd52-4bd3-b5a1-bbe1412e98f3,Author,Steen,Brahe
b36fd584-0dce-4cf2-b49f-80c6ddcb3b91,472021c7-73cc-44ba-a4ef-70cd2bed8601,Author,Thore,Husfeldt
67b049d0-4d0e-4ac3-833e-37ac10e0160e,ef9b447a-d6c4-4250-a506-093730db84d6,Author,Holger,Dell
371960f3-cf11-4cd1-b332-bd3881585162,17d5f65c-93c4-4160-be62-e6fd9260e305,Author,Caroline,Gaudeoso
e5524867-89a2-47e5-8b62-f606669a5ed1,17d5f65c-93c4-4160-be62-e6fd9260e305,Author,Caroline,Gaudeoso
2141efab-4035-467e-a313-063a40ff4314,,Author,Lone,Malmborg
2141efab-4035-467e-a313-063a40ff4314,,Author,Tomas,Sokoler
05ee2880-22c5-499d-a744-cf6062066108,a4c1604d-b01f-46ef-baf3-74d2a8046d6b,Author,Jörn,Messeter
b57bda9f-68ad-4e52-9fbb-85d380a3f612,e8e88610-5144-41da-95bf-597abf1d7869,Author,Sami Sebastian,Brandt
fd26f88b-1c21-4e89-b8bf-b1f01c28dbe5,e8e88610-5144-41da-95bf-597abf1d7869,Author,Sami Sebastian,Brandt
fd26f88b-1c21-4e89-b8bf-b1f01c28dbe5,ad50bed7-77fd-4c7f-819c-54455506e3f0,Author,Stella,Grasshof
7a88b957-a018-4461-aaee-fc2adf72bf77,e8e88610-5144-41da-95bf-597abf1d7869,Author,Sami Sebastian,Brandt
076bc7b5-64f8-475c-8b8e-97efd82c09e1,e8e88610-5144-41da-95bf-597abf1d7869,Author,Sami Sebastian,Brandt
076bc7b5-64f8-475c-8b8e-97efd82c09e1,ad50bed7-77fd-4c7f-819c-54455506e3f0,Author,Stella,Grasshof
c4fc9330-8c8a-4061-ba42-db2fd81cd5d6,c90e23c6-5bf4-4d6f-97d8-b162b8a5b03e,Editor,Thomas,Binder
fe62b834-8e36-4e71-996d-16b1593fb7e7,c90e23c6-5bf4-4d6f-97d8-b162b8a5b03e,Author,Thomas,Binder
6f0c6c0f-bb86-426e-a9de-0c0345bef962,c90e23c6-5bf4-4d6f-97d8-b162b8a5b03e,Author,Thomas,Binder
7b98ea0b-81bb-43fa-9a84-ca723a4cba67,c90e23c6-5bf4-4d6f-97d8-b162b8a5b03e,Author,Thomas,Binder
846b8460-0168-4291-bc88-b995d2da3519,c90e23c6-5bf4-4d6f-97d8-b162b8a5b03e,Author,Thomas,Binder
b0baa45d-cf1b-41a3-87f0-c5106518b5c9,c90e23c6-5bf4-4d6f-97d8-b162b8a5b03e,Author,Thomas,Binder
146cc963-5e38-4526-9802-0e2ea9499b1d,c90e23c6-5bf4-4d6f-97d8-b162b8a5b03e,Author,Thomas,Binder
9095ae47-b366-4dea-afa8-715bcd00ab04,c90e23c6-5bf4-4d6f-97d8-b162b8a5b03e,Author,Thomas,Binder
a40f8f6c-23a2-4d31-a026-65fca8e22f07,c90e23c6-5bf4-4d6f-97d8-b162b8a5b03e,Editor,Thomas,Binder
46e1f204-ac7a-4ab3-b001-1651dc4cf2a2,a4c1604d-b01f-46ef-baf3-74d2a8046d6b,Author,Jörn ,Christiansson
aaba21f4-e05d-4128-b39c-9ffef2366618,,Author,Joachim,Halse
aaba21f4-e05d-4128-b39c-9ffef2366618,a4c1604d-b01f-46ef-baf3-74d2a8046d6b,Author,Jörn ,Christiansson
afe2a4b4-6c73-4886-86ab-37a8a04771e6,e8e88610-5144-41da-95bf-597abf1d7869,Author,Sami Sebastian,Brandt
764c484d-7e63-47a4-83f8-7399d84ec379,c90e23c6-5bf4-4d6f-97d8-b162b8a5b03e,Author,Thomas,Binder
ca453929-ed0e-47da-85dd-5eb870e86b16,a4c1604d-b01f-46ef-baf3-74d2a8046d6b,Author,Jörn ,Christiansson
e0117686-369d-4347-b640-1ff7da812167,82f8ffa4-b7d6-490d-b3b4-2c68b79cd77a,Author,Megan,Maurer
7ac659ab-552a-4af8-99e2-9ee6ad4cbbf9,f2136570-f73c-446f-9fb0-6d9e461e2124,Author,Yvonne,Dittrich
23c5d094-de50-4d6d-841b-a9cc79175fdd,9504265d-0046-4e58-b529-256a656c012d,Editor,Christian,Hardmeier
c64989bd-74c8-4ada-96c2-ef0746cbde08,aabb6eb1-afb9-4570-8e8e-4725a423ee5f,Author,Aycan,Aslan
6c1eaf6f-6be1-40e8-92d4-088a667fa323,9027b41a-4159-4db7-9ddd-8fc8f41f1fb3,Author,Marco,Carbone
c14af606-875b-4a55-a816-fa99fae8c49d,9027b41a-4159-4db7-9ddd-8fc8f41f1fb3,Author,Marco,Carbone
959edafa-a77e-414d-b693-8f855016cfee,9027b41a-4159-4db7-9ddd-8fc8f41f1fb3,Author,Marco,Carbone
04c5e475-982c-4421-9519-b412d10380e9,9027b41a-4159-4db7-9ddd-8fc8f41f1fb3,Author,Marco,Carbone
7033c046-9dfc-44e9-9f5d-896677a94729,,Author,Martin,Zachariasen
ba60996a-5754-4804-8ac6-5388e0bfde4c,,Author,Martin,Zachariasen
a676bd91-32b5-4d23-ae3d-759095cabbce,,Author,Martin,Zachariasen
a7d3008a-22b2-4e95-9f3b-e8f6a5020af4,,Author,Martin,Zachariasen
179a5898-951e-4853-9e75-9149378b096f,,Author,Martin,Zachariasen
f637a171-0a45-4c00-bf96-a2b377cf0570,,Author,Martin,Zachariasen
e0b2c167-25e3-4e71-80af-a75405060ca2,,Author,Martin,Zachariasen
af15d578-af66-4f1e-b0d2-01cde6a9e0d7,,Author,Martin,Zachariasen
d656796c-9843-44b2-a37d-cb71a39def8a,,Author,Martin,Zachariasen
fb02a28a-a7f0-4fef-a3d2-482e3b35611e,,Author,Martin,Zachariasen
26ff76fc-84e6-4f73-b30b-11336d30c124,,Author,Martin Tvede,Zachariasen
8f308cd9-f13d-4b7c-9240-0d3c5bfdf52b,ce1a5350-f645-4a53-a745-fca8d4f1f030,Author,Elda,Paja
81b0ce24-fa14-4b6a-af4c-f5f65582799d,d37cba38-dff2-4c27-a515-226cfadfd849,Author,Jonas,Fritsch
4a56269f-0915-4766-98da-6f33e6c968f7,d37cba38-dff2-4c27-a515-226cfadfd849,Author,Jonas,Fritsch
5fc558f0-7f04-47c8-90de-9eaf7104de04,d37cba38-dff2-4c27-a515-226cfadfd849,Author,Jonas,Fritsch
8e58f52a-c2ea-40bb-b759-a7e9fdbd99ec,d37cba38-dff2-4c27-a515-226cfadfd849,Author,Jonas,Fritsch
0815f3ae-fbcd-4ab8-8635-a53e00b59e4f,d37cba38-dff2-4c27-a515-226cfadfd849,Author,Jonas,Fritsch
4420891e-74cc-41b3-b5a4-481be38c466f,ef9b447a-d6c4-4250-a506-093730db84d6,Author,Holger,Dell
e7cecb8b-5b07-4aa7-bfc8-b619ba725c9f,,Author,Bojan,Kostic
e7cecb8b-5b07-4aa7-bfc8-b619ba725c9f,2ef641d0-bd79-425b-8b12-b58d74b993ae,Author,Michael,Szell
940d4c4b-5eff-4e45-bb75-01df64da5c8b,07251d01-c63e-448b-84f2-6e9e128ae147,Author,Anders Giovanni,Møller
940d4c4b-5eff-4e45-bb75-01df64da5c8b,6aed9698-9a0c-4956-be0d-ec658bbfe09a,Author,Luca Maria,Aiello
7f4929aa-8c71-4c0d-8dc9-c924787d0c9f,b2431f12-bff1-4a97-af68-defe62b81aee,Author,Karl,Werder
9aba7270-7f6c-11df-b794-000ea68e967b,,Author,Brit Ross,Winthereik
e427e19a-c6f2-4ea1-bf00-ee6c86240d57,,Author,Sarah,Brin
37860500-4f2e-40dc-8812-02206e28cd65,,Author,Sarah,Brin
491b94e6-f25e-469e-923d-b8f964565a0f,,Author,Sarah,Brin
795cbf43-709b-45c2-a77f-ba516d28bbde,50d4bf89-8621-4bc3-bdce-6916656c12fa,Author,Ivor,van der Hoog
795cbf43-709b-45c2-a77f-ba516d28bbde,ab7600cd-0bd2-4d86-9def-2c6fd1ade1c5,Author,Eva,Rotenberg
4ed30702-d826-4b29-ad39-eefbb0fd8642,ab7600cd-0bd2-4d86-9def-2c6fd1ade1c5,Author,Eva,Rotenberg
5c327a23-f54e-47dc-a3cc-114eb29b4639,,Author,Manuel Rafael,Ciosici
f61ccea7-7346-4f8b-8512-c14bfd3a9ee2,831421c0-027f-4a25-b795-ee2fce0c8d2a,Author,Louise,Barkhuus
e08ba990-f0e4-4a44-9cd3-4257b670553f,2b8ff3a4-e9b0-403d-8bd8-1bf26121c234,Author,Paolo,Tell
e08ba990-f0e4-4a44-9cd3-4257b670553f,cf5e1d64-5489-4534-ba34-8dba5fd354a6,Author,Paolo,Burelli
b00e4dcb-c213-4a10-8a47-259c0cec6a29,efa39e70-a80a-4780-b151-ba31b01726bb,Author,Per Bruun,Brockhoff
8e884ced-c44f-4b7d-9c18-94794a7fc619,efa39e70-a80a-4780-b151-ba31b01726bb,Author,Per B.,Brockhoff
274af853-70e6-42ec-8e5a-ec4e95da3dac,efa39e70-a80a-4780-b151-ba31b01726bb,Author,Per B.,Brockhoff
971fc680-7293-4ca0-989f-040ae2641f09,efa39e70-a80a-4780-b151-ba31b01726bb,Producer,Per B.,Brockhoff
6c22e79b-229d-45d1-9145-80909dacb950,efa39e70-a80a-4780-b151-ba31b01726bb,Author,Per Bruun,Brockhoff
78ee8f2e-a130-471a-ac4e-b740f2238edf,efa39e70-a80a-4780-b151-ba31b01726bb,Author,Per B.,Brockhoff
fe614917-358f-4ab1-aa36-6c3e550172bd,efa39e70-a80a-4780-b151-ba31b01726bb,Author,Per B.,Brockhoff
57662056-c24c-4593-b1c1-8031a10b8c5b,efa39e70-a80a-4780-b151-ba31b01726bb,Author,Per B.,Brockhoff
8eb09e6f-e926-400e-b9b1-261cae7a6383,efa39e70-a80a-4780-b151-ba31b01726bb,Author,Per B.,Brockhoff
bb5d1944-1d72-4ce1-adbc-e9e610023742,efa39e70-a80a-4780-b151-ba31b01726bb,Author,Per B.,Brockhoff
412d807d-56dd-49d1-9022-42f5d4108729,efa39e70-a80a-4780-b151-ba31b01726bb,Author,Per B.,Brockhoff
2e12fe64-5f68-443f-a896-3951c7706a7a,efa39e70-a80a-4780-b151-ba31b01726bb,Author,Per B.,Brockhoff
2d687928-ef69-47bb-b0c1-b8b8c96f6dd1,efa39e70-a80a-4780-b151-ba31b01726bb,Author,Per B.,Brockhoff
c89172de-5ef4-455d-8289-119321d721b3,efa39e70-a80a-4780-b151-ba31b01726bb,Author,Per B.,Brockhoff
2825975d-3a35-4849-ae23-7978b9fa3dc3,efa39e70-a80a-4780-b151-ba31b01726bb,Author,Per Bruun,Brockhoff
56a56c2e-0f16-4b7a-af03-f07c4bd64f56,efa39e70-a80a-4780-b151-ba31b01726bb,Author,Per B.,Brockhoff
bf2c20c8-9af6-438f-b91c-47ecc6cd5c89,efa39e70-a80a-4780-b151-ba31b01726bb,Author,Per B.,Brockhoff
242c9ed0-f431-4435-9c48-85bdc5cedeb2,,Author,Taus,Brock-Nannestad
242c9ed0-f431-4435-9c48-85bdc5cedeb2,1313519f-2074-41d6-8b79-589648e37211,Author,Carsten,Schürmann
f15b8fdf-0ec4-4040-b0b0-7cde237b799c,,Author,Taus,Brock-Nannestad
f15b8fdf-0ec4-4040-b0b0-7cde237b799c,1313519f-2074-41d6-8b79-589648e37211,Author,Carsten,Schürmann
3b5bbf66-479c-46dc-a07d-e25c4919f791,54728da8-274d-40e6-b119-23318d995721,Author,Hanne Westh,Nicolajsen
effe32c0-5207-4c41-9152-a7b3f6544af4,,Author,Maria,Paasivaara
effe32c0-5207-4c41-9152-a7b3f6544af4,9ccc3d10-9e1d-4947-bd62-5d789604477e,Author,Emily Laue,Christensen
f39ae5c1-5fa4-458b-ada4-cc5a8f76a745,,Author,Jes,Frellsen
12c33b31-ada8-4df1-ab97-7de22ade2daf,,Author,Jes,Frellsen
694e642e-6daf-4225-b143-355b587e0914,,Author,Richard,Ling
834f4770-3eea-4395-a482-8652c9ca418c,1b3cff7f-1549-4998-b52e-0ba9093e1d01,Author,Pedro,Ferreira
834f4770-3eea-4395-a482-8652c9ca418c,,Author,Lucian,Leahu
6f567f71-3803-43c1-b39b-7b6cd07e6864,cf6cfa0b-e3ac-4164-8de2-b956d8e23825,Author,Elisa D.,Mekler
5b7ee4de-0c82-4005-9522-049ba1a27075,5c50bbc9-ed3d-417f-ba4d-e484eaf536b3,Author,Alessandro,Bruni
5b7ee4de-0c82-4005-9522-049ba1a27075,1313519f-2074-41d6-8b79-589648e37211,Author,Carsten,Schürmann
d23d44bf-7740-4c1c-a790-ad0d4230aa9a,5c50bbc9-ed3d-417f-ba4d-e484eaf536b3,Author,Alessandro,Bruni
d23d44bf-7740-4c1c-a790-ad0d4230aa9a,62db65c9-470c-472f-b039-6c4a704ef170,Author,Rosario,Giustolisi
d23d44bf-7740-4c1c-a790-ad0d4230aa9a,1313519f-2074-41d6-8b79-589648e37211,Author,Carsten,Schürmann
c7b33167-e79f-409e-9e41-6b1a4fc88231,5c50bbc9-ed3d-417f-ba4d-e484eaf536b3,Author,Alessandro,Bruni
c7b33167-e79f-409e-9e41-6b1a4fc88231,,Author,Thorvald Sahl,Jørgensen
c7b33167-e79f-409e-9e41-6b1a4fc88231,,Author,Theis Grønbech,Petersen
c7b33167-e79f-409e-9e41-6b1a4fc88231,1313519f-2074-41d6-8b79-589648e37211,Author,Carsten,Schürmann
e8ecb3ac-f96e-469f-b990-904762a21346,5c50bbc9-ed3d-417f-ba4d-e484eaf536b3,Author,Alessandro,Bruni
2e5fa3e9-40e9-4a60-9ec5-30b1f20eb36c,5c50bbc9-ed3d-417f-ba4d-e484eaf536b3,Author,Alessandro,Bruni
2e5fa3e9-40e9-4a60-9ec5-30b1f20eb36c,9027b41a-4159-4db7-9ddd-8fc8f41f1fb3,Author,Marco,Carbone
2e5fa3e9-40e9-4a60-9ec5-30b1f20eb36c,62db65c9-470c-472f-b039-6c4a704ef170,Author,Rosario,Giustolisi
2e5fa3e9-40e9-4a60-9ec5-30b1f20eb36c,1313519f-2074-41d6-8b79-589648e37211,Author,Carsten,Schürmann
79f84e35-6af6-49e7-b7bc-ae4572251f58,5c50bbc9-ed3d-417f-ba4d-e484eaf536b3,Author,Alessandro,Bruni
79f84e35-6af6-49e7-b7bc-ae4572251f58,1313519f-2074-41d6-8b79-589648e37211,Author,Carsten,Schürmann
ffb5ab5a-f4d1-400c-bab5-445f01cf88ab,5c50bbc9-ed3d-417f-ba4d-e484eaf536b3,Author,Alessandro,Bruni
db62e580-a3e3-4e6a-bf8b-a33a2ec38a17,5c50bbc9-ed3d-417f-ba4d-e484eaf536b3,Author,Alessandro,Bruni
0d0939d1-24c6-4675-9c13-68bd847ca4cd,d37cba38-dff2-4c27-a515-226cfadfd849,Author,Jonas,Fritsch
137f4f2b-0087-40e5-88ed-14531dc11bed,d37cba38-dff2-4c27-a515-226cfadfd849,Author,Jonas,Fritsch
570c2f16-2db5-4566-8b22-81af1a7096e5,d37cba38-dff2-4c27-a515-226cfadfd849,Author,Jonas,Fritsch
2a278507-60ae-4132-8e88-98feb9572017,,Author,Lorenzo,Gentile
9477c028-c267-4083-838d-aafaa6ab2cb6,1052b289-f510-4c5a-9662-2db48c12ebc2,Author,Lene,Nielsen
94d6ecd7-7a85-4442-8f58-3aba568bb238,,Author,Marianne,Gauffriau
fa0373c0-e3f0-11de-a523-000ea68e967b,,Author,R.,Markussen
964c92a3-58c7-4aee-adcb-268ef3ebe8c1,22ec9269-2fff-4dbf-a9c7-5037559a15ee,Author,Anders Sundnes,Løvlie
964c92a3-58c7-4aee-adcb-268ef3ebe8c1,831421c0-027f-4a25-b795-ee2fce0c8d2a,Author,Louise,Barkhuus
8bbf6222-efc4-4469-acb1-63041a7ec7da,d37cba38-dff2-4c27-a515-226cfadfd849,Author,Jonas,Fritsch
7b12714d-0d03-4452-8123-db5f0e7815dd,d37cba38-dff2-4c27-a515-226cfadfd849,Author,Jonas,Fritsch
6f7994a7-7638-4b1e-9595-40727f4497c1,,Author,Morten,Jensen
6f7994a7-7638-4b1e-9595-40727f4497c1,6ec63914-1f4e-4708-8830-1b054c2ee03a,Author,Irina,Papazu
6f7994a7-7638-4b1e-9595-40727f4497c1,,Author,Lotte,Thomsen
1292b604-9902-40ee-8613-1e67cc8f847c,50d4bf89-8621-4bc3-bdce-6916656c12fa,Author,Ivor,van der Hoog
7b42a4b7-3fbf-40ef-9f92-29082aec772f,50d4bf89-8621-4bc3-bdce-6916656c12fa,Author,Ivor,van der Hoog
1b98b062-fa33-425c-8d0a-bbef3e705117,51cfa226-5179-4a05-aa13-4a53f8de6404,Author,Helge,Pfeiffer
e8f9b13f-9379-4ed3-9caf-36effa1a489a,,Author,Jurlind,Budurushi
e8f9b13f-9379-4ed3-9caf-36effa1a489a,,Author,Samuel,Agbesi
e8f9b13f-9379-4ed3-9caf-36effa1a489a,1dbd1112-eb47-4406-936c-6807e8845610,Author,Oksana,Kulyk
e8f9b13f-9379-4ed3-9caf-36effa1a489a,,Author,Asmita,Dalela
f3d198ce-1a43-4644-bae7-6650a39a4307,,Author,Alexandre,Buisse
f3d198ce-1a43-4644-bae7-6650a39a4307,,Author,Lars,Birkedal
f3d198ce-1a43-4644-bae7-6650a39a4307,,Author,Kristian,Støvring
365064da-33ac-4ba1-a10f-391401540912,,Author,Rasmus,Pagh
365064da-33ac-4ba1-a10f-391401540912,,Author,Konstantin,Kutzkov
c6518d16-b7b8-43b5-bee9-e5dc041183e4,b8c7a59c-125b-48a6-9a1f-e22b82335828,Author,Luís,Cruz-Filipe
8c5282bb-b13f-43a7-ab73-c83b4f1f6132,4d7fda5a-3cf4-4d39-9daf-1ae192b0e0e7,Author,Rune Møller,Jensen
411f39e0-830a-11dd-b116-000ea68e967b,,Author,Mikkel,Bundgaard
411f39e0-830a-11dd-b116-000ea68e967b,d30b96a8-4f1e-44fa-9bf5-0209bedf0268,Author,Thomas,Hildebrandt
411f39e0-830a-11dd-b116-000ea68e967b,37d49222-56d7-4c65-8d52-3638544511cf,Author,Jens Christian,Godskesen
611a37d0-830b-11dd-b116-000ea68e967b,,Author,Mikkel,Bundgaard
611a37d0-830b-11dd-b116-000ea68e967b,d30b96a8-4f1e-44fa-9bf5-0209bedf0268,Author,Thomas,Hildebrandt
611a37d0-830b-11dd-b116-000ea68e967b,,Author,Espen,Højsgaard
fe034910-830b-11dd-b116-000ea68e967b,,Author,Mikkel,Bundgaard
fe034910-830b-11dd-b116-000ea68e967b,37d49222-56d7-4c65-8d52-3638544511cf,Author,Jens Christian,Godskesen
6af64d10-8af5-11dd-8006-000ea68e967b,,Author,Mikkel,Bundgaard
6af64d10-8af5-11dd-8006-000ea68e967b,,Author,Arne John,Glenstrup
6af64d10-8af5-11dd-8006-000ea68e967b,d30b96a8-4f1e-44fa-9bf5-0209bedf0268,Author,Thomas,Hildebrandt
6af64d10-8af5-11dd-8006-000ea68e967b,,Author,Espen,Højsgaard
6af64d10-8af5-11dd-8006-000ea68e967b,,Author,Henning,Niss
5954b170-e949-11dd-8987-000ea68e967b,,Author,Mikkel,Bundgaard
5954b170-e949-11dd-8987-000ea68e967b,,Author,Arne John,Glenstrup
5954b170-e949-11dd-8987-000ea68e967b,d30b96a8-4f1e-44fa-9bf5-0209bedf0268,Author,Thomas,Hildebrandt
5954b170-e949-11dd-8987-000ea68e967b,,Author,Espen,Højsgaard
f56588d1-2576-4918-85c2-f6cf9542a0b1,,Author,Mikkel,Bundgaard
f56588d1-2576-4918-85c2-f6cf9542a0b1,d30b96a8-4f1e-44fa-9bf5-0209bedf0268,Author,Thomas,Hildebrandt
f56588d1-2576-4918-85c2-f6cf9542a0b1,37d49222-56d7-4c65-8d52-3638544511cf,Author,Jens Christian,Godskesen
ff1afdda-ddc5-4b0c-9579-5f23a065f0d4,,Author,Mikkel,Bundgaard
ff1afdda-ddc5-4b0c-9579-5f23a065f0d4,d30b96a8-4f1e-44fa-9bf5-0209bedf0268,Author,Thomas,Hildebrandt
9337db0a-afcd-4328-a1fa-86fdf4532999,cf5e1d64-5489-4534-ba34-8dba5fd354a6,Author,Paolo,Burelli
9337db0a-afcd-4328-a1fa-86fdf4532999,,Author,Georgios N.,Yannakakis
1b944ec2-a38e-4478-86b8-aaaa8ce2ea2a,cf5e1d64-5489-4534-ba34-8dba5fd354a6,Author,Paolo,Burelli
1b944ec2-a38e-4478-86b8-aaaa8ce2ea2a,,Author,Georgios N.,Yannakakis
0fa01ba9-8f7d-431f-883d-06f4166722ba,cf5e1d64-5489-4534-ba34-8dba5fd354a6,Author,Paolo,Burelli
b952a02b-62ee-4ea3-a046-347dba8b2b52,cf5e1d64-5489-4534-ba34-8dba5fd354a6,Author,Paolo,Burelli
b952a02b-62ee-4ea3-a046-347dba8b2b52,,Author,Arnav Harish,Jhala
28a31bb6-6f98-4121-a249-7e471f95cf70,cf5e1d64-5489-4534-ba34-8dba5fd354a6,Author,Paolo,Burelli
28a31bb6-6f98-4121-a249-7e471f95cf70,,Author,Arnav Harish,Jhala
76896279-5496-4b1b-8752-1f7d6a662172,cf5e1d64-5489-4534-ba34-8dba5fd354a6,Author,Paolo,Burelli
76896279-5496-4b1b-8752-1f7d6a662172,,Author,Georgios N.,Yannakakis
f10acdf9-5ad1-4c3d-9588-4c211e4aea61,cf5e1d64-5489-4534-ba34-8dba5fd354a6,Author,Paolo,Burelli
59aa857a-2f3c-4c78-84c4-000b6a532dc5,cf5e1d64-5489-4534-ba34-8dba5fd354a6,Author,Paolo,Burelli
3296ad0b-66a3-468e-aff9-c7d717d79188,cf5e1d64-5489-4534-ba34-8dba5fd354a6,Author,Paolo,Burelli
ccd3b087-b10c-4611-a417-b23006c63066,cf5e1d64-5489-4534-ba34-8dba5fd354a6,Author,Paolo,Burelli
ccd3b087-b10c-4611-a417-b23006c63066,,Author,Georgios N.,Yannakakis
ce79171e-fd38-4de1-bb0c-cc673f837ec7,cf5e1d64-5489-4534-ba34-8dba5fd354a6,Author,Paolo,Burelli
ce79171e-fd38-4de1-bb0c-cc673f837ec7,,Author,Georgios N.,Yannakakis
d01835bc-e202-4b0c-94d2-34499011c9d9,cf5e1d64-5489-4534-ba34-8dba5fd354a6,Author,Paolo,Burelli
d01835bc-e202-4b0c-94d2-34499011c9d9,,Author,Georgios N.,Yannakakis
5609cd71-081e-4d0a-9483-db2cc36a3506,cf5e1d64-5489-4534-ba34-8dba5fd354a6,Author,Paolo,Burelli
8f2465d2-86d9-4e38-b959-5f0a3789330b,cf5e1d64-5489-4534-ba34-8dba5fd354a6,Author,Paolo,Burelli
acf3c366-b37d-4e6b-af2f-015594fa1a64,cf5e1d64-5489-4534-ba34-8dba5fd354a6,Author,Paolo,Burelli
de1cc742-1c5a-4efd-bcb0-fd23982b670b,cf5e1d64-5489-4534-ba34-8dba5fd354a6,Author,Paolo,Burelli
488fa670-bbb9-4c1d-9029-414f2f38523c,cf5e1d64-5489-4534-ba34-8dba5fd354a6,Author,Paolo,Burelli
